#Log of APF observations
# Filename, Tobj, Obj, Thorium1, Thorium2, Halogen1, Halogen2, Date, RA, Dec, Md5, Filesize
gs://apf_test/ucb-aqq224.fits GJ702B GJ702B Off Off Off Off 2016-06-30T07:38:53.50 18:05:27.4   2:29:44.0 afa3783892e20ec1b9519ffe06f4e8c9 19189440
gs://apf_test/raqq.225.fits HIP88771 HIP88771 Off Off Off Off 2016-06-30T07:40:40.72 18:07:20.9   9:33:51.0 66d5a4bfa47c1f3c04dd65d0e231203e 1477440
gs://apf_test/ucb-aqq225.fits HIP88771 HIP88771 Off Off Off Off 2016-06-30T07:40:40.72 18:07:20.9   9:33:51.0 698b65e9f8e2121a443bcbcd28a3202d 19189440
gs://apf_test/raqq.226.fits HIP88622 HIP88622 Off Off Off Off 2016-06-30T07:47:54.71 18:05:37.4   4:39:20.0 0812a96c0aedb68d8373e38971ec7f87 1477440
gs://apf_test/ucb-aqq226.fits HIP88622 HIP88622 Off Off Off Off 2016-06-30T07:47:54.71 18:05:37.4   4:39:20.0 149e9bffea773baf467f6bf216843652 19189440
gs://apf_test/raqq.227.fits HIP89825 HIP89825 Off Off Off Off 2016-06-30T08:08:45.58 18:19:50.8  -1:56:18.0 ec59b902a93e1f95e8c24a1266a07816 1477440
gs://apf_test/ucb-aqq227.fits HIP89825 HIP89825 Off Off Off Off 2016-06-30T08:08:45.58 18:19:50.8  -1:56:18.0 211d29e0306e8e67d894364cd3edf855 19189440
gs://apf_test/raqq.228.fits HIP89962 HIP89962 Off Off Off Off 2016-06-30T08:10:40.02 18:21:18.0  -2:54:06.0 64734682632651f55b5ca8f04c4811e3 1477440
gs://apf_test/ucb-aqq228.fits HIP89962 HIP89962 Off Off Off Off 2016-06-30T08:10:40.02 18:21:18.0  -2:54:06.0 c7de92a4bd7a871278e14f57d39c0756 19189440
gs://apf_test/raqq.229.fits HIP90790 HIP90790 Off Off Off Off 2016-06-30T08:18:21.39 18:31:18.8 -18:54:34.0 1706e4f515658071aa0048afbe9a3681 1477440
gs://apf_test/ucb-aqq229.fits HIP90790 HIP90790 Off Off Off Off 2016-06-30T08:18:21.39 18:31:18.8 -18:54:34.0 220b11daecd5145f363e2344c91a139f 19189440
gs://apf_test/raqq.230.fits HIP88684 HIP88684 Off Off Off Off 2016-06-30T08:22:36.87 18:06:15.3  -4:45:04.0 02b416a98e4542a1dd0d22c09aa05b29 1477440
gs://apf_test/ucb-aqq230.fits HIP88684 HIP88684 Off Off Off Off 2016-06-30T08:22:36.87 18:06:15.3  -4:45:04.0 d6e638b8146febbd1dfb7fb552cfc442 19189440
gs://apf_test/raqq.231.fits HIP88972 HIP88972 Off Off Off Off 2016-06-30T08:29:27.74 18:09:36.9  38:27:20.0 2ec0635cc30313b53a5ef4b996ddb3ce 1477440
gs://apf_test/ucb-aqq231.fits HIP88972 HIP88972 Off Off Off Off 2016-06-30T08:29:27.74 18:09:36.9  38:27:20.0 af492f0ac0d7919d4a82d403121f793c 19189440
gs://apf_test/raqq.232.fits HIP90979 HIP90979 Off Off Off Off 2016-06-30T08:52:43.80 18:33:28.5 -11:38:13.0 684b889cf64e001a19e7366a2bb1fd5c 1477440
gs://apf_test/ucb-aqq232.fits HIP90979 HIP90979 Off Off Off Off 2016-06-30T08:52:43.80 18:33:28.5 -11:38:13.0 8fcbbe9c58aebdaa092859be579186f7 19189440
gs://apf_test/raqq.233.fits HIP89560 HIP89560 Off Off Off Off 2016-06-30T09:14:21.69 18:16:31.0  45:33:33.0 09ca1815849e7198170f265c4830ce18 1477440
gs://apf_test/ucb-aqq233.fits HIP89560 HIP89560 Off Off Off Off 2016-06-30T09:14:21.69 18:16:31.0  45:33:33.0 dd546b4049b84b74a638ea6cf1913c2b 19189440
gs://apf_test/raqq.234.fits HIP90376 HIP90376 Off Off Off Off 2016-06-30T09:36:54.41 18:26:28.9  79:25:29.0 1f1eed334fb40fc6c246a358163d6b7f 1477440
gs://apf_test/ucb-aqq234.fits HIP90376 HIP90376 Off Off Off Off 2016-06-30T09:36:54.41 18:26:28.9  79:25:29.0 f3dd01eee3b14f5c00bec23b8e7fd4af 19189440
gs://apf_test/raqq.246.fits HIP22361 HIP22361 Off Off Off Off 2016-06-30T11:41:03.79  4:48:50.5  75:56:26.0 ae3407c39f57eadf84a5e32de793c5d3 1477440
gs://apf_test/ucb-aqq246.fits HIP22361 HIP22361 Off Off Off Off 2016-06-30T11:41:03.79  4:48:50.5  75:56:26.0 33dc5bb75795c97fa0efc59b235a54b6 19189440
gs://apf_test/raqr.212.fits HIP81813 HIP81813 Off Off Off Off 2016-07-01T07:06:40.73 16:42:37.7  68:06:14.0 af4e4a71d640d31ae7e5b3433d2f7247 1477440
gs://apf_test/ucb-aqr212.fits HIP81813 HIP81813 Off Off Off Off 2016-07-01T07:06:40.73 16:42:37.7  68:06:14.0 c8ba4fa1a24570f748ee636949c5200b 19189440
gs://apf_test/raqr.214.fits HIP112245 HIP112245 Off Off Off Off 2016-07-01T07:34:40.56 22:44:05.9  64:34:09.0 c72aac0edd5d61e1afd82a94118280bf 1477440
gs://apf_test/ucb-aqr214.fits HIP112245 HIP112245 Off Off Off Off 2016-07-01T07:34:40.56 22:44:05.9  64:34:09.0 baf0fc368adf54129b70926793ed96c9 19189440
gs://apf_test/raqr.219.fits HIP90035 HIP90035 Off Off Off Off 2016-07-01T08:25:47.18 18:22:17.3   1:42:25.0 cd6f2dce61b764f2ce5c218bc15aa9af 1477440
gs://apf_test/ucb-aqr219.fits HIP90035 HIP90035 Off Off Off Off 2016-07-01T08:25:47.18 18:22:17.3   1:42:25.0 39341accf117879ad4ed801bc72df22b 19189440
gs://apf_test/raqr.220.fits HIP91009 HIP91009 Off Off Off Off 2016-07-01T08:47:49.19 18:33:56.0  51:43:03.0 53abe8c79d74a3ac32b4d473f2be3fa7 1477440
gs://apf_test/ucb-aqr220.fits HIP91009 HIP91009 Off Off Off Off 2016-07-01T08:47:49.19 18:33:56.0  51:43:03.0 1d6c262a2733adcd90ae23d141e84a4e 19189440
gs://apf_test/raqr.221.fits HIP91128 HIP91128 Off Off Off Off 2016-07-01T09:08:46.31 18:35:19.0  45:44:44.0 a7a90b939d39cacb3429c06eefd2fbd5 1477440
gs://apf_test/ucb-aqr221.fits HIP91128 HIP91128 Off Off Off Off 2016-07-01T09:08:46.31 18:35:19.0  45:44:44.0 f54aca39578c2d73045c63e65309d370 19189440
gs://apf_test/raqr.222.fits HIP90626 HIP90626 Off Off Off Off 2016-07-01T09:31:03.31 18:29:32.1   9:03:44.0 50b7c9f26eefc4d5f3052828eec72895 1477440
gs://apf_test/ucb-aqr222.fits HIP90626 HIP90626 Off Off Off Off 2016-07-01T09:31:03.31 18:29:32.1   9:03:44.0 7edb6d72e8da499735d3071d8a8ec76c 19189440
gs://apf_test/raqr.227.fits HIP90959 HIP90959 Off Off Off Off 2016-07-01T10:28:12.57 18:33:17.5  22:18:43.0 3a7f8bf2a523a1666927339975e8570e 1477440
gs://apf_test/ucb-aqr227.fits HIP90959 HIP90959 Off Off Off Off 2016-07-01T10:28:12.57 18:33:17.5  22:18:43.0 c0fce273b9d952c084b3270364ccdc74 19189440
gs://apf_test/raqr.231.fits HIP16499 HIP16499 Off Off Off Off 2016-07-01T11:39:48.78  3:32:26.1  46:03:23.0 38bd9907649aa3f5998e3f5f790d1d5c 1477440
gs://apf_test/ucb-aqr231.fits HIP16499 HIP16499 Off Off Off Off 2016-07-01T11:39:48.78  3:32:26.1  46:03:23.0 30909b3c239dd2785791877e96f535a5 19189440
gs://apf_test/raqr.232.fits HIP910 HIP910 Off Off Off Off 2016-07-01T11:41:57.58  0:11:15.7 -15:28:09.0 c467c5e43e651d14df8ed9783f6eb282 1477440
gs://apf_test/ucb-aqr232.fits HIP910 HIP910 Off Off Off Off 2016-07-01T11:41:57.58  0:11:15.7 -15:28:09.0 b810dc1c75ddc423e3d807f1f2e0f49a 19189440
gs://apf_test/raqr.233.fits HIP3909 HIP3909 Off Off Off Off 2016-07-01T11:45:51.19  0:50:07.3 -10:38:43.0 4212841c5df5b94b8b8ca5e61c379c9d 1477440
gs://apf_test/ucb-aqr233.fits HIP3909 HIP3909 Off Off Off Off 2016-07-01T11:45:51.19  0:50:07.3 -10:38:43.0 fc1a9142f97ec54d8090c754f83245d4 19189440
gs://apf_test/raqr.234.fits HIP5799 HIP5799 Off Off Off Off 2016-07-01T11:49:38.47  1:14:24.1  -7:55:17.0 583ccc4e35dcb248771887a75ded41bf 1477440
gs://apf_test/ucb-aqr234.fits HIP5799 HIP5799 Off Off Off Off 2016-07-01T11:49:38.47  1:14:24.1  -7:55:17.0 a37892c958f36210be191a12b3ad2d15 19189440
gs://apf_test/raqr.235.fits HIP13601 HIP13601 Off Off Off Off 2016-07-01T12:10:35.21  2:55:17.6  16:18:32.0 5b9b392850fec398a144ee212b235eb0 1477440
gs://apf_test/ucb-aqr235.fits HIP13601 HIP13601 Off Off Off Off 2016-07-01T12:10:35.21  2:55:17.6  16:18:32.0 612b64624f2a161e793a8832f8643528 19189440
gs://apf_test/raqs.213.fits HIP71743 HIP71743 Off Off Off Off 2016-07-02T06:33:31.18 14:40:30.9 -16:12:34.0 0f3849ea374889fdd22a98888ed0ba72 1477440
gs://apf_test/ucb-aqs213.fits HIP71743 HIP71743 Off Off Off Off 2016-07-02T06:33:31.18 14:40:30.9 -16:12:34.0 347716dc8149fc5dbc3780765277ce84 19189440
gs://apf_test/raqs.216.fits HIP68634 HIP68634 Off Off Off Off 2016-07-02T06:59:26.30 14:02:56.8  14:58:31.0 11d66685cb7b1d968e088dc3c64ff377 1477440
gs://apf_test/ucb-aqs216.fits HIP68634 HIP68634 Off Off Off Off 2016-07-02T06:59:26.30 14:02:56.8  14:58:31.0 2b57a0339e04cdc6289e1051ec130e8d 19189440
gs://apf_test/raqs.217.fits HIP51502 HIP51502 Off Off Off Off 2016-07-02T07:03:17.97 10:31:04.0  82:33:31.0 2d429705ebea0b5987fa00c416bb69f5 1477440
gs://apf_test/ucb-aqs217.fits HIP51502 HIP51502 Off Off Off Off 2016-07-02T07:03:17.97 10:31:04.0  82:33:31.0 b84e5f27dfb5e9f26c1492f7bd15d292 19189440
gs://apf_test/raqs.218.fits HIP51384 HIP51384 Off Off Off Off 2016-07-02T07:08:07.90 10:29:40.0  84:15:06.0 dd5574d9ff7aa607bc96bac0117db624 1477440
gs://apf_test/ucb-aqs218.fits HIP51384 HIP51384 Off Off Off Off 2016-07-02T07:08:07.90 10:29:40.0  84:15:06.0 9673f63cb01917d3f0e22131ee9ce561 19189440
gs://apf_test/raqs.222.fits HIP51819 HIP51819 Off Off Off Off 2016-07-02T07:34:03.05 10:35:11.4  84:23:58.0 dfdb5025fa0e431ed5ffa6c79818604a 1477440
gs://apf_test/ucb-aqs222.fits HIP51819 HIP51819 Off Off Off Off 2016-07-02T07:34:03.05 10:35:11.4  84:23:58.0 ef04518bb5fe33a538520a0d3cfb93d3 19189440
gs://apf_test/raqs.224.fits HIP89087 HIP89087 Off Off Off Off 2016-07-02T08:06:14.60 18:10:56.2  49:58:12.0 246c60f56755b4508fc82dbfbc8a8bfa 1477440
gs://apf_test/ucb-aqs224.fits HIP89087 HIP89087 Off Off Off Off 2016-07-02T08:06:14.60 18:10:56.2  49:58:12.0 da3ae8103e0b426f50534f5302ef3cc0 19189440
gs://apf_test/raqt.211.fits HIP62523 HIP62523 Off Off Off Off 2016-07-04T05:46:55.16 12:48:46.6  24:50:23.0 8de37e690588b82a5cd1fb3dfe4e147e 1477440
gs://apf_test/ucb-aqt211.fits HIP62523 HIP62523 Off Off Off Off 2016-07-04T05:46:55.16 12:48:46.6  24:50:23.0 632496cab02644ed89ef75744727444a 19189440
gs://apf_test/raqt.215.fits HIP89937 HIP89937 Off Off Off Off 2016-07-04T06:28:54.92 18:21:05.2  72:43:52.0 efcd1cc833a9ec04b6feb4ac890a2dc5 1477440
gs://apf_test/ucb-aqt215.fits HIP89937 HIP89937 Off Off Off Off 2016-07-04T06:28:54.92 18:21:05.2  72:43:52.0 05f668ddcfd7be0de88029b23d9eea5b 19189440
gs://apf_test/raqt.227.fits HIP89474 HIP89474 Off Off Off Off 2016-07-04T07:15:40.72 18:15:32.3  45:12:31.0 ef1d438b7a2ca8be8150c25bf9cb339d 1477440
gs://apf_test/ucb-aqt227.fits HIP89474 HIP89474 Off Off Off Off 2016-07-04T07:15:40.72 18:15:32.3  45:12:31.0 55d3d8193f43aac25dd343cd4335600f 19189440
gs://apf_test/raqt.232.fits HIP91262 HIP91262 Off Off Off Off 2016-07-04T07:28:29.58 18:36:56.6  38:47:05.0 dcaf425c99ffa0f1b84bcdc1853ecdb6 1477440
gs://apf_test/ucb-aqt232.fits HIP91262 HIP91262 Off Off Off Off 2016-07-04T07:28:29.58 18:36:56.6  38:47:05.0 ffd25f01e70b9f3585be9d169e22531e 19189440
gs://apf_test/raqt.233.fits HIP91608 HIP91608 Off Off Off Off 2016-07-04T07:51:36.17 18:40:57.2 -13:22:57.0 90d2ba742e0d3a396d525d9b9cb59908 1477440
gs://apf_test/ucb-aqt233.fits HIP91608 HIP91608 Off Off Off Off 2016-07-04T07:51:36.17 18:40:57.2 -13:22:57.0 83f426e35cf1f0ef468740fe35970b3b 19189440
gs://apf_test/raqt.234.fits HIP91430 HIP91430 Off Off Off Off 2016-07-04T08:12:25.23 18:38:44.8 -14:29:35.0 ed66e501a912179e71597b9b100e5259 1477440
gs://apf_test/ucb-aqt234.fits HIP91430 HIP91430 Off Off Off Off 2016-07-04T08:12:25.23 18:38:44.8 -14:29:35.0 157af3e84640bbfd3188612ed571fba5 19189440
gs://apf_test/raqt.235.fits HIP95730 HIP95730 Off Off Off Off 2016-07-04T08:33:31.27 19:28:15.3  12:32:08.0 875c5814e2d6b572241c2f168b7c8558 1477440
gs://apf_test/ucb-aqt235.fits HIP95730 HIP95730 Off Off Off Off 2016-07-04T08:33:31.27 19:28:15.3  12:32:08.0 8391cb1be9e51320300fb305e78eb27b 19189440
gs://apf_test/raqt.236.fits HIP90656 HIP90656 Off Off Off Off 2016-07-04T08:54:27.32 18:29:52.5  -1:49:08.0 69f9e2c7d0a01de702f113b08188032a 1477440
gs://apf_test/ucb-aqt236.fits HIP90656 HIP90656 Off Off Off Off 2016-07-04T08:54:27.32 18:29:52.5  -1:49:08.0 fceaa0a61e8bbfa60fd96ddc8f3101f6 19189440
gs://apf_test/raqt.237.fits KIC8462852 KIC8462852 Off Off Off Off 2016-07-04T09:27:58.68 20:06:15.5  44:27:24.6 4186cbfdf60df04f179120d59d9807d7 1477440
gs://apf_test/ucb-aqt237.fits KIC8462852 KIC8462852 Off Off Off Off 2016-07-04T09:27:58.68 20:06:15.5  44:27:24.6 c0ccef6e40e396f5b6fe2aaf3ef13690 19189440
gs://apf_test/raqt.241.fits HIP95501 HIP95501 Off Off Off Off 2016-07-04T09:35:00.93 19:25:30.1   3:06:54.0 776f884764464b0914fdd34b0311ac80 1477440
gs://apf_test/ucb-aqt241.fits HIP95501 HIP95501 Off Off Off Off 2016-07-04T09:35:00.93 19:25:30.1   3:06:54.0 fdf2dd24dbc51296109aa4056fc39ef3 19189440
gs://apf_test/raqt.243.fits HIP103441 HIP103441 Off Off Off Off 2016-07-04T10:03:05.31 20:57:26.2  22:21:42.0 8f5da1e4bf81f485edf6eef9112e35ee 1477440
gs://apf_test/ucb-aqt243.fits HIP103441 HIP103441 Off Off Off Off 2016-07-04T10:03:05.31 20:57:26.2  22:21:42.0 df4e55cee7c03be352537865474a83f8 19189440
gs://apf_test/raqt.244.fits HIP103650 HIP103650 Off Off Off Off 2016-07-04T10:24:49.66 21:00:03.9  70:40:06.0 aab58afd7762f853b5f14857f056ea43 1477440
gs://apf_test/ucb-aqt244.fits HIP103650 HIP103650 Off Off Off Off 2016-07-04T10:24:49.66 21:00:03.9  70:40:06.0 4e7ca0f3d202770817bb20613bd8ca7a 19189440
gs://apf_test/raqt.247.fits HIP104092 HIP104092 Off Off Off Off 2016-07-04T11:15:45.48 21:05:19.8   7:04:00.0 37bc67b2f9c01fed7987f997ba28a9ed 1477440
gs://apf_test/ucb-aqt247.fits HIP104092 HIP104092 Off Off Off Off 2016-07-04T11:15:45.48 21:05:19.8   7:04:00.0 68c7e79b7b1479b461593dfe324f7f2b 19189440
gs://apf_test/raqt.248.fits HIP104139 HIP104139 Off Off Off Off 2016-07-04T11:20:36.80 21:05:56.9 -17:13:59.0 874546c0bcac8af5d803d5020607cebb 1477440
gs://apf_test/ucb-aqt248.fits HIP104139 HIP104139 Off Off Off Off 2016-07-04T11:20:36.80 21:05:56.9 -17:13:59.0 4fd9f9f8f481b024f2cc8889e00222c7 19189440
gs://apf_test/raqt.249.fits HIP103800 HIP103800 Off Off Off Off 2016-07-04T11:41:33.39 21:01:58.3  -6:19:14.0 3ba1ac6866bfcf97d5cc03ab6f546e11 1477440
gs://apf_test/ucb-aqt249.fits HIP103800 HIP103800 Off Off Off Off 2016-07-04T11:41:33.39 21:01:58.3  -6:19:14.0 34d52a35233dd7308f16dc1e950ddb94 19189440
gs://apf_test/raqt.252.fits HIP95319 HIP95319 Off Off Off Off 2016-07-04T11:59:32.71 19:23:34.1  33:13:21.0 e7d14ade2c9fff585cf05c0b44eb58a7 1477440
gs://apf_test/ucb-aqt252.fits HIP95319 HIP95319 Off Off Off Off 2016-07-04T11:59:32.71 19:23:34.1  33:13:21.0 45c8fc99508319c0f6f0192b0c59d8eb 19189440
gs://apf_test/raqu.224.fits HIP94376 HIP94376 Off Off Off Off 2016-07-06T07:52:04.12 19:12:33.5  67:39:42.0 12bf2eac539b57b898fd653efb73fed8 1477440
gs://apf_test/ucb-aqu224.fits HIP94376 HIP94376 Off Off Off Off 2016-07-06T07:52:04.12 19:12:33.5  67:39:42.0 5e21ac2d565e0545f5ae2fc70717d7b9 19189440
gs://apf_test/raqu.233.fits HIP95575 HIP95575 Off Off Off Off 2016-07-06T08:35:49.48 19:26:26.7  49:28:06.0 89c2c1317654615085caef28d454cb92 1477440
gs://apf_test/ucb-aqu233.fits HIP95575 HIP95575 Off Off Off Off 2016-07-06T08:35:49.48 19:26:26.7  49:28:06.0 def579c5bcfaf36d3f3fec9f308ccde2 19189440
gs://apf_test/raqu.241.fits KIC8462852 KIC8462852t Off Off Off Off 2016-07-06T09:23:49.51 20:06:15.5  44:27:24.6 3d3c5fd8255c5bdf586ac732809974c8 1477440
gs://apf_test/ucb-aqu241.fits KIC8462852t KIC8462852t Off Off Off Off 2016-07-06T09:23:49.51 20:06:15.5  44:27:24.6 bae70dbda0ab14a05751bd47c7c68e9f 19189440
gs://apf_test/raqu.242.fits HIP94650 HIP94650 Off Off Off Off 2016-07-06T09:45:51.38 19:15:35.2  11:33:14.0 2795db5d360a3b4fdeb3485d8263bdbb 1477440
gs://apf_test/ucb-aqu242.fits HIP94650 HIP94650 Off Off Off Off 2016-07-06T09:45:51.38 19:15:35.2  11:33:14.0 5b21cdc9ef9e7ce448b1d4cd4762c03c 19189440
gs://apf_test/raqu.243.fits HIP103859 HIP103859 Off Off Off Off 2016-07-06T10:07:42.54 21:02:41.3  45:53:07.0 123308c2de9aba393d95c8a84aef7264 1477440
gs://apf_test/ucb-aqu243.fits HIP103859 HIP103859 Off Off Off Off 2016-07-06T10:07:42.54 21:02:41.3  45:53:07.0 a6a4e18ed8b1dc0fe12d915c9b1fb918 19189440
gs://apf_test/raqu.244.fits HIP103388 HIP103388 Off Off Off Off 2016-07-06T10:30:56.41 20:56:46.5 -10:27:12.0 673e2299414d566cf36218cf60766b3f 1477440
gs://apf_test/ucb-aqu244.fits HIP103388 HIP103388 Off Off Off Off 2016-07-06T10:30:56.41 20:56:46.5 -10:27:12.0 d8f907aef88ecd5a878b4fc78da8f6f3 19189440
gs://apf_test/raqu.253.fits HIP116819 HIP116819 Off Off Off Off 2016-07-06T11:48:27.65 23:40:38.1 -18:59:20.0 3f36c18f3e41cecf4075e5cc9c02e6de 1477440
gs://apf_test/ucb-aqu253.fits HIP116819 HIP116819 Off Off Off Off 2016-07-06T11:48:27.65 23:40:38.1 -18:59:20.0 bc3da718c20b6c7456c13721a03adc6f 19189440
gs://apf_test/raqu.254.fits HIP13642 HIP13642 Off Off Off Off 2016-07-06T12:09:47.48  2:55:39.3  26:52:20.0 7a33efb2f6966970a7907f96211bcac5 1477440
gs://apf_test/ucb-aqu254.fits HIP13642 HIP13642 Off Off Off Off 2016-07-06T12:09:47.48  2:55:39.3  26:52:20.0 7613244543b209c5ab2f3038b644f700 19189440
gs://apf_test/raqv.227.fits HIP91605 HIP91605 Off Off Off Off 2016-07-07T07:47:11.12 18:40:54.9  31:31:45.0 711e990c316ad15d63d70ab5b051d6a5 1477440
gs://apf_test/ucb-aqv227.fits HIP91605 HIP91605 Off Off Off Off 2016-07-07T07:47:11.12 18:40:54.9  31:31:45.0 d1d8324d482522f03427928ba538acae 19189440
gs://apf_test/raqv.246.fits HIP94349 HIP94349 Off Off Off Off 2016-07-07T09:11:07.54 19:12:16.5   2:53:02.0 89199a49f67fd8ae936406cefa86aa0f 1477440
gs://apf_test/ucb-aqv246.fits HIP94349 HIP94349 Off Off Off Off 2016-07-07T09:11:07.54 19:12:16.5   2:53:02.0 127eba44cbc7df1543b898b35dcbdb5c 19189440
gs://apf_test/raqv.256.fits HIP102870 HIP102870 Off Off Off Off 2016-07-07T10:08:36.09 20:50:33.5  52:54:05.0 68f9beb537ea8d0b4da9a9abe316b9e5 1477440
gs://apf_test/ucb-aqv256.fits HIP102870 HIP102870 Off Off Off Off 2016-07-07T10:08:36.09 20:50:33.5  52:54:05.0 3b863d75c41055236bd150dad5f73288 19189440
gs://apf_test/raqw.218.fits HIP76568 HIP76568 Off Off Off Off 2016-07-09T05:42:21.81 15:38:16.3  46:47:50.0 103e992b1244e19f03cc0e07b653c9a6 1477440
gs://apf_test/ucb-aqw218.fits HIP76568 HIP76568 Off Off Off Off 2016-07-09T05:42:21.81 15:38:16.3  46:47:50.0 f062679e43b8605c85dc81c5df0f5d82 19189440
gs://apf_test/raqw.222.fits HIP76375 HIP76375 Off Off Off Off 2016-07-09T06:54:17.99 15:35:55.9  39:49:52.0 a861c2b4cf4ee8802f4ae063a2ba7f2f 1477440
gs://apf_test/ucb-aqw222.fits HIP76375 HIP76375 Off Off Off Off 2016-07-09T06:54:17.99 15:35:55.9  39:49:52.0 c5d3cf8b9e0f39a555947982c2ef8232 19189440
gs://apf_test/raqw.224.fits HIP76779 HIP76779 Off Off Off Off 2016-07-09T07:26:01.27 15:40:34.7 -18:02:55.0 3e1127fd794c1b54a88cf4b2739057c1 1477440
gs://apf_test/ucb-aqw224.fits HIP76779 HIP76779 Off Off Off Off 2016-07-09T07:26:01.27 15:40:34.7 -18:02:55.0 2d9a2143e2c82892e1d8497209d64143 19189440
gs://apf_test/raqw.257.fits HIP101093 HIP101093 Off Off Off Off 2016-07-09T09:38:56.16 20:29:34.9  62:59:38.0 be0b0e6c4d153b223aff19f3929ada86 1477440
gs://apf_test/ucb-aqw257.fits HIP101093 HIP101093 Off Off Off Off 2016-07-09T09:38:56.16 20:29:34.9  62:59:38.0 9d7de1f27643a2a2c4e318b4b3ccebb0 19189440
gs://apf_test/raqw.260.fits HIP102101 HIP102101 Off Off Off Off 2016-07-09T10:10:02.79 20:41:28.3  57:25:50.0 bc8db3e9bb6f71494d75654abae03605 1477440
gs://apf_test/ucb-aqw260.fits HIP102101 HIP102101 Off Off Off Off 2016-07-09T10:10:02.79 20:41:28.3  57:25:50.0 83acb986451e4dd0da69e25126f96a78 19189440
gs://apf_test/raqw.261.fits HIP101382 HIP101382 Off Off Off Off 2016-07-09T10:19:30.68 20:32:51.4  41:54:01.0 9afa01b6eed0961298f2be08513a2480 1477440
gs://apf_test/ucb-aqw261.fits HIP101382 HIP101382 Off Off Off Off 2016-07-09T10:19:30.68 20:32:51.4  41:54:01.0 6bceb3cc36b59cf3fa6ea009f2799144 19189440
gs://apf_test/raqw.262.fits HIP102253 HIP102253 Off Off Off Off 2016-07-09T10:25:04.93 20:43:11.0  66:39:27.0 9abe2786ac1dfc1a44749dff07f66bd6 1477440
gs://apf_test/ucb-aqw262.fits HIP102253 HIP102253 Off Off Off Off 2016-07-09T10:25:04.93 20:43:11.0  66:39:27.0 dc0680fab95312a7c30ddcadbbd5df19 19189440
gs://apf_test/raqw.263.fits HIP102422 HIP102422 Off Off Off Off 2016-07-09T10:28:10.88 20:45:17.5  61:50:32.0 68cdf3eba20fb6cec9d7d3ad9b91f479 1477440
gs://apf_test/ucb-aqw263.fits HIP102422 HIP102422 Off Off Off Off 2016-07-09T10:28:10.88 20:45:17.5  61:50:32.0 968fc9529f77439925f5549148ba25cf 19189440
gs://apf_test/raqx.208.fits HIP76233 HIP76233 Off Off Off Off 2016-07-10T05:14:30.51 15:34:20.7  -5:41:42.0 29af3953054e99660fc1709d842707cb 1477440
gs://apf_test/ucb-aqx208.fits HIP76233 HIP76233 Off Off Off Off 2016-07-10T05:14:30.51 15:34:20.7  -5:41:42.0 e889ffae6df46557b62963533516a035 19189440
gs://apf_test/raqx.210.fits HIP76602 HIP76602 Off Off Off Off 2016-07-10T05:32:29.81 15:38:39.9  -8:47:41.0 37692ff93cca41437da64eedf90a4c0e 1477440
gs://apf_test/ucb-aqx210.fits HIP76602 HIP76602 Off Off Off Off 2016-07-10T05:32:29.81 15:38:39.9  -8:47:41.0 0b7c0b769847185a083f7220ddaf896f 19189440
gs://apf_test/raqx.211.fits HIP76603 HIP76603 Off Off Off Off 2016-07-10T05:40:24.03 15:38:40.0  -8:47:29.0 edd68fef1bae35b3d0ddfde235961312 1477440
gs://apf_test/ucb-aqx211.fits HIP76603 HIP76603 Off Off Off Off 2016-07-10T05:40:24.03 15:38:40.0  -8:47:29.0 e5214b5447127be09873242fffd466fe 19189440
gs://apf_test/raqx.262.fits HIP101093 HIP101093 Off Off Off Off 2016-07-10T09:08:34.25 20:29:34.9  62:59:38.0 3e13c0471088168b127165b2d8c3b667 1477440
gs://apf_test/ucb-aqx262.fits HIP101093 HIP101093 Off Off Off Off 2016-07-10T09:08:34.25 20:29:34.9  62:59:38.0 7eff2804161431ef555bbb49c7394cdd 19189440
gs://apf_test/raqx.265.fits HIP101955 HIP101955 Off Off Off Off 2016-07-10T09:38:35.97 20:39:38.6   4:58:20.0 7b9056677e3dad2f1d74cb87e3998949 1477440
gs://apf_test/ucb-aqx265.fits HIP101955 HIP101955 Off Off Off Off 2016-07-10T09:38:35.97 20:39:38.6   4:58:20.0 7b7b9bb6b89197cd97624267b6008adf 19189440
gs://apf_test/raqx.266.fits HIP102253 HIP102253 Off Off Off Off 2016-07-10T09:45:31.54 20:43:11.0  66:39:27.0 947ec2fd075a0f1beac9f6d303e7fc81 1477440
gs://apf_test/ucb-aqx266.fits HIP102253 HIP102253 Off Off Off Off 2016-07-10T09:45:31.54 20:43:11.0  66:39:27.0 4ec5b8520bc80b1c07c57ddd2efe562e 19189440
gs://apf_test/raqx.267.fits HIP102422 HIP102422 Off Off Off Off 2016-07-10T09:46:49.00 20:45:17.5  61:50:32.0 44c0cefe4c5d449b2f194f4b462910d4 1477440
gs://apf_test/ucb-aqx267.fits HIP102422 HIP102422 Off Off Off Off 2016-07-10T09:46:49.00 20:45:17.5  61:50:32.0 5f49b6593476b1254dff567d3ad2a42e 19189440
gs://apf_test/raqx.268.fits HIP101382 HIP101382 Off Off Off Off 2016-07-10T09:55:18.22 20:32:51.4  41:54:01.0 c17f9a1005238d235e2594dd63e6ccf8 1477440
gs://apf_test/ucb-aqx268.fits HIP101382 HIP101382 Off Off Off Off 2016-07-10T09:55:18.22 20:32:51.4  41:54:01.0 08a2b2dcc9aa49b606e3481327cebea1 19189440
